price,transaction,title,city,region,description,surface,bathrooms,rooms
125000.0,sale,A vendre appart S+2 à Nour jaafer,ariana,ariana essoughra,"💥📣À vendre appartement S+2 dans une résidence gardée sécurisé , situé à nour jaafer 📌 🔴Composé de : ✅Salon ✅2 chambres à coucher ✅cuisine ✅salle de bain ✅séchoir 💰💰prix : 125 000 DT💰💰 🔴Pour toute visite ou plus d'informtions n'hésitez pas de contacter: ☎️𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : Afficher le numéro📲 ☎️𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 Agence Afficher le numéro📲 📍Adresse : Cité El Ghazelle, Avenue Habib Bourguiba Ariana2083 📩Email : [email protected] INSTAGRAM / FACEBOOK : Ben Omrane Immobilier .",80,1.0,2
1800000.0,sale,A vendre Résidence duplex et 3 appartement à manar 3,tunis,manar 2,"La maison de l'immobilier vous propose une résidence est composée d’un duplex et 3 appartements, située dans un quartier calme et résidentiel à el manar 3 sur un terrain de 500 m². Au rez de chaussée, le duplex abrite un double salon, lumineux grâce à ses ouvertures, une cuisine est aménagée par des espaces de rangement et équipée par une plaque, une hotte et un four. Une suite parentale avec sa propre salle de bain et dressing est disponible. une salle d’eau complète ce compartiment. Quelques marches nous mènent au semi niveau qui abrite deux chambres à coucher et une salle de bain commune. A l’extérieur, un abri et un coin barbecue. Un appartement à l’étage avec une entrée totalement indépendante abrite un grand salon, trois chambres à coucher, une salle d’eau et une salle de bain. Un petit jardin à été pensé. Un rez de jardin indépendant abrite un salon, une salle de bain, une cuisine et trois chambres à coucher. Un studio indépendant avec un petit jardin est disponible. Titre de propriété individuel. Rente locative 6000 dt.",500,5.0,11
169000.0,sale,Appartement s+2 à hammam chatt,ben arous,hammam chott,"Cet appartement au troisième étage est situé dans un quartier calme et prés de toutes commodités à hammemm chat , il est composé d'un salon, une cuisine équipée . la partie nuit loge deux chambres à coucher qui partagent une salle de bain. ",65,1.0,2
350000.0,sale,A vendre S3 ac terrasse à Ain Zaghouan Sud,tunis,ain zaghouan sud,"En exclusivité, la maison de l'immobilier vous propose la vente d'un appartement bien entretenu situé à proximité de la clinique Soukra à Ain Zaghouan sud. Il occupe le premier étage, un seul appartement par pallier et totalisant une superficie couverte de 130 m². L'entrée donne sur un hall qui dessert un double salon lumineux, une salle d'eau et une cuisine spacieuse. La partie nuit abrite une suite parentale avec sa propre salle de douche. Les deux autres chambres se partagent une salle de bain commune et dont une donne sur une terrasse de 40 m². Une place de parking et un cellier sont disponibles.",130,2.0,3
350000.0,sale,Appartement S3 a Cite Wahat ,tunis,aouina,"Agence le marché immobilier met à votre disposition un appartement en S3 de 155m² à Cité Wahat L' aouina. À l’entrée on trouve le salon qui donne sur un balcon. Cuisine équipée d' une plaque, hotte et d' un four. Une salle d’eau pour les invités. La partie nuit abrite trois chambres à coucher qui partagent une salle de bain avec baignoire. Une place de parking est disponible au sous-sol. Pour plus d' informations veuillez nous contacter sur le Afficher le numéro / Afficher le numéro ",155,1.0,3
160000.0,sale,S+1 Haut standing en vente,manouba,manouba,"Cet appartement occupe le rez-de-chaussée d'une résidence sécurisée et gardée à Cité les oranges. La pièce de vie se caractérise par sa luminosité naturelle et son volume permettant d'aménager un salon et une salle à manger; et donnant accès un balcon. Le revêtement du sol en marbre beige poli apporte une touche d'élégance. La cuisine est agencée et entièrement équipée d'une plaque de cuisson, d'une hotte aspirante et d'un four électrique. La partie nuit abrite une chambre à coucher avec placard encastré et une salle de douche. L’appartement est équipé d'un chauffage central et d’une climatisation à Split système.",71,1.0,2
145000.0,sale,A vendre h3 à Lafayette Tunis,tunis,tunis,"La maison de l'immobilier vous propose la vente d'un appartement bien entretenu situé à proximité de l'institut Bourguiba Lafayette Tunis. Il occupe le premier étage et abrite un hall de réception avec kitchenette, trois pièces et une salle de douche. Dossier juridique: contrat de vente",70,1.0,3
430000.0,sale,A vendre appartement S+2 ,tunis,jardins de carthage,Cet appartement est situé au quatrième étage d'une résidence sécurisée et bien gardée. 🔸 Un salon avec balcon 🔸 Une cuisine aménagée et équipée 🔸 Une salle d'eau pour invité 🔸 Deux chambres à coucher avec dressing 🔸 Une salle de bain 🔸 Une place de parking au sous-sol ,114,2.0,2
1550000.0,sale,A vendre une villa avec 2 appartements El Menzah 9,tunis,menzah 9,"La maison de l’immobilier vous propose la vente d’une maison à rénover avec deux appartements, situés dans un quartier résidentiel doté d’un bon voisinage à El Menzah 9 B. Erigés sur trois niveaux et totalisant une superficie couverte de 600 m² sur un terrain de 750 m². Le rez de chaussée abrite un double salon lumineux, bénéficiant d’une vue sur un jardin gazonné bien entretenu. Dans la continuité, une cuisine, une salle d’eau, deux pièces polyvalentes et un open space pourra servir comme espace de jeux. Des escaliers nous mènent à l’étage qui abrite une suite parentale avec sa propre salle de bain. Les autres quatre chambres se partagent une salle de bain commune. Avec une entrée indépendante, le premier étage loge un appartement qui se compose d’un salon, deux pièces, une cuisine et une salle de bain. Le deuxième étage abrite un appartement en S3 bénéficiant d’une terrasse exploitable avec une vue dégagée sur le grand Tunis.",750,5.0,13
525000.0,sale,Appartement S+3,ariana,chotrana 1,"Cet appartement occupe le deuxième étage d'une résidence gardée érigée uniquement sur deux niveaux. L'entrée dessert un salon lumineux ouvrant sur un balcon. Dans la continuité, une salle d'eau pour les invitées a été pensée. La cuisine est équipée et agencée par une plaque, hotte, four. La partie nuit est entièrement indépendante. Elle dispose trois chambres à coucher, dont une suite. La suite parentale est équipée par sa propre salle de bain. Le compartiment junior réserve deux chambres à coucher, chacune avec un dressing. Elles se partagent une salle de bain commune. L'appartement dispose un chauffage central, de la climatisation en Split- systhéme. Une place de parking est disponible. ",149,3.0,0
410000.0,sale,Appartement en S+3,ariana,soukra,"Cet appartement occupe le rez-de-chaussée d'une résidence sécurisée. Il est situé dans un quartier calme , proche de tout commerce et commodités. L'entrée dessert un salon lumineux ouvrant sur un balcon. Une salle d'eau pour les invitées est disponible. La cuisine est équipée et agencée par une plaque, hotte, four et complété par un séchoir. La partie nuit est entièrement séparée. Elle dispose de trois chambres à coucher, dont deux avec dressing. Elles se partagent une salle de bain commune. L'appartement dispose d'un chauffage central, de la climatisation en Split- systhéme. Une place de parking est disponible. ",157,2.0,0
218000.0,sale,Appartement S+1,ariana,soukra,"Cet appartement direct promoteur est situé à La Soukra Closerie, à proximité de toute commodité et d’espace commercial. Il occupe le rez-de-chaussée d’une résidence érigée uniquement sur deux niveaux. L’entrée donne sur une pièce à vivre bien aéré et lumineuse grâce à ses baies vitrées ouvrante sur un balcon. La cuisine à l’américaine ajoute une touche de modernité au salon. Elle est équipée par une plaque de cuisson, hotte aspirante et four électrique. Pour plus de confort, une salle d’eau pour les invités est à disposition. La chambre à coucher munie par son propre dressing. Une salle de douche est disponible. L’appartement est équipé par une climatisation système Split, et un chauffage central. Une place de parking au sous-sol inclus dans le prix.",51,2.0,1
259000.0,sale,S+2 en vente,ben arous,boumhel,"Cet appartement occupe le troisième étage d’une résidence sécurisée et munie d’un ascenseur. L'entrée dessert la pièce de réception. Cette dernière est lumineuse ouvrante sur un balcon exploitable. La cuisine agencée est équipée par une plaque de cuisson et une hotte aspirante. Elle est complétée par un séchoir. Dans la continuité, la partie nuit dispose deux chambres à coucher, dont une est équipée par un dressing. Elles se partagent une salle de bain commune. Cet appartement est équipé de chauffage central. Une place de parking sous-sol et un cellier sont disponibles.",106,1.0,2
415000.0,sale,S+3 en vente,ariana,riadh andalous,"Cet appartement, rénové à neuf, occupe le premier étage d'une résidence prés de carrefour Riadh Landalous. L'entrée dessert un salon lumineux grâce à la présence d'un balcon. La cuisine est aménagée par des rangements et équipée par une plaque chauffante, hotte aspirante, un four électrique et un réfrigérateur encastré. Elle donne accès au séchoir. Une salle d'eau pour les invitées est disponible. La partie nuit est entièrement séparée. Elle loge trois chambres à coucher chacune est équipée par son propre dressing. Une salle de bain complète la partie nuit. Cet appartement est équipé par chauffage central et une climatisation split-systeme. Deux places de parking sont disponibles au sous-sol. ",108,2.0,4
230000.0,sale,Appartement en s+2 de 114m² à Cité el ghazela,ariana,ghazela,"Cet appartement est situé dans une résidence sécurisée. L'appartement se compose d'un salon spacieux qui ouvre sur un balcon. La cuisine est aménagée par un espace de rangement, elle est complétée par un séchoir exploitable. La partie nuit dessert deux chambres à coucher dont une avec dressing qui se partagent une salle de bain commune. L'appartement dispose d'un chauffage central, de la climatisation en Split- système. Une place de parking est disponible.",83,1.0,2
185000.0,sale,S+2 de 80m² à Cité el Ghazela,ariana,ghazela,Cet appartement au rez-de-chaussée est situé à Cité El Ghazela. La partie jour s'ouvre sur un salon baigné de lumière grâce à ses ouvertures et à son accès au balcon. La cuisine est équipée d'éléments de rangement et est complétée par un séchoir pour plus de fonctionnalité. La partie nuit comprend deux chambres à coucher qui partagent une salle de bain commune. Cet appartement est équipé d'un système de chauffage central.,80,1.0,2
228000.0,sale,s+3 de 135m² à ariana ville,ariana,ariana ville," Cet appartement est situé au troisième étage d'une résidence sécurisée à Ariana ville, à proximité immédiate de tous les commerces et services. Il dispose d'un double salon spacieux, parfait pour recevoir et se détendre. La cuisine est soigneusement agencée et équipée d'une plaque de cuisson, d'une hotte aspirante et d'un four électrique. Une salle d'eau est intégrée à l'espace jour. La partie nuit comprend trois chambres à coucher, complétées par une salle de bain supplémentaire. L'appartement est équipé de chauffage central et de climatisation avec système Split.",135,2.0,3
175000.0,sale,S+3 de 103m² à Cité el sahafa,ariana,ghazela,"Cet appartement est situé au premier étage d'une résidence sécurisée à cité el sahafa. Il se distingue par son emplacement privilégié, étant proche de tous les commerces. Le hall d'entrée conduit à la pièce de réception, offrant un espace de vie convivial qui s'ouvre sur un balcon exploitable. La cuisine agencée par des rangements. Une salle d'eau complète la partie jour. La partie nuit loge trois chambres à coucher dont une est équipée avec un dressing. Elles se partagent une salle de bain.",81,2.0,3
350000.0,sale,S+3 de 149m² à µCité el Sahafa,ariana,ghazela,"Cet appartement, situé au rez-de-chaussée d'une résidence près du terminus Sahafa, offre un salon lumineux grâce à ses grandes ouvertures. La cuisine est équipée d'espaces de rangement et de tous les appareils nécessaires, tels qu'une plaque chauffante, une hotte aspirante, un four électrique et un séchoir utilisable. La partie nuit se compose d'une suite parentale avec sa propre salle d'eau et dressing, donnant accès à un petit balcon, ainsi que de deux autres chambres équipées de dressings, l'une d'entre elles bénéficiant également d'un balcon. Ces chambres partagent une salle de bain commune. Cet appartement est équipé d'un système de chauffage central ainsi que d'une climatisation de type Split-système. De plus, une place de parking est disponible au sous-sol.",149.75,2.0,3
255000.0,sale,s+2 de 100m² à Ariana supérieur,ariana,ariana ville,"Cet appartement est situé dans une résidence sécurisée avec ascenseur. Il comprend un salon spacieux donnant sur un balcon. La cuisine est équipée d'un espace de rangement et d'un séchoir exploitable. La partie nuit comprend deux chambres à coucher, dont une avec dressing, partageant une salle de bain commune. L'appartement est équipé de chauffage central et de climatisation avec système Split. ",75,1.0,0
